"paper_table_order","paper_common_name","species","route","source_id","region","specificity","rung","dep_class","t_pathway","t_config","h_usemode","h_lifestage","h_config","review_flag","evidence","note","coder_id"
2,"Black musselcracker","Cymatoceps nasutus","H","Murrary (2012)-Movement patterns and genetic stock delineation of endemic south african sparid Cymatoceps nasutus.pdf","Both","Medium",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","This is a primary tag-recapture and genetics thesis on poenskop Cymatoceps nasutus (model_scope=true, rfbf_scope=true). Its own data document the species occupying rocky reefs (surf-zone at Tsitsikamma and subtidal reefs to ~30 m at Pondoland, plus coast-wide ORI records) with high residency at all ",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Murray et al (2014)-Unravelling population structure of Cymatoceps nasutus, evidence of multiple populations in SA coastal waters.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","yes","This is a mitochondrial and nuclear DNA stock-structure study of Cymatoceps nasutus (poenskop), an in-scope sparid. Its primary data are fin clips and sequences from 371 fish caught in the recreational shore and skiboat linefishery at 34 inshore sites (E01), and Figure 1 confirms every sampling regi",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Murray et al (2019)-Movement patterns of an endemic SA sparid Cymatoceps nasutus determined used mark recapture methods.pdf","Both","Medium",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","This is a mark-recapture movement study of the in-scope endemic sparid Cymatoceps nasutus. It documents 3 430 fish tagged and recaptured at coastal rocky-reef and surf-zone localities across the species' range, from Noordhoek/Cape Agulhas in the West to KwaZulu-Natal in the East (region = Both), acr",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Penney et al. (1999) - Long-term trends in catch and effort in the KwaZulu-Natal nearshore linefisheries.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Poenskop is explicitly described as a reef fish relatively resident within KwaZulu-Natal reef areas (East region, beyond the kelp coast; no kelp present). Documented occupation of a non-kelp reef habitat by an in-scope species is a level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Potts and Cowley (2010) - Validation and periodicity of otholiths of four temperate reef fish.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","Primary mark-recapture of C. nasutus (juvenile at tagging, growing to near-adult) in the Tsitsikamma National Park reef reserve (East region, beyond the eastern kelp limit) documents occurrence of an in-scope reef species in a non-kelp habitat: level-0 observed_alternative on the habitat route. No k",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Pradervand (2004) - Long-term trends in the shore fishery of the Transkei coast, South Africa.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","C. nasutus recorded (n=41) in the Transkei shore fishery (East, non-kelp); no diet or kelp-structure observation. Level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Pradervand and Govender (2003) - Assessment of catches in shore angling competitions from the border region of the Eastern Cape, South Africa.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Poenskop positively identified (n=78) in the Border surf-zone catch, Eastern Cape (East of kelp limit). Level-0 observed_alternative habitat record. No diet data; trophic route unassessed.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Pradervand et al. (2007) - Long-term trends in the competitive shore fishery along the KwaZulu-Natal coast, South Africa.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Poenskop (Cymatoceps nasutus) recorded (n=24) in the East-coast non-kelp shore fishery. Documents occurrence on non-kelp inshore reef habitat; kelp not assessed. Level-0 observed_alternative, habitat route.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Smale and Buxton (1985) - recreational ski-boat fishery off the Eastern Cape.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Poenskop, a reef sparid, is caught (quantified) in the Algoa Bay fishery, east of the kelp limit; documents occurrence in non-kelp reef habitat, a level-0 observed alternative. No diet data; trophic route unassessed.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Steyn et al. (2021) - Changes in food-web structure and energy flow in kelp forest ecosystems following the invasion of Jasus lalandii.pdf","West","Low",1,,"not_applicable","not_applicable","not_applicable","unspecified","within","no","Poenskop is named among reef fish found in south-west-coast kelp forests and is a functional group in the Betty's Bay kelp forest model (level-1 co-occurrence). Its diet link to lobster is the authors' opportunistic-feeding assumption, not a kelp-linked observation; trophic route not codeable.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Steyn et al. (2021) - Changes in foodweb structure and energy flow in kelp ecosystems on the southwest coast of South Africa following invasion of Jasus lalandii.pdf","West","Medium",1,,"not_applicable","not_applicable","non-kelp","unspecified","within","no","Poenskop is listed among reef fish found in south-west-coast kelp forests and is a named model group, establishing habitat co-occurrence with kelp (level 1). No kelp-structure use is documented.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","H","Venter and Mann (2012) - Preliminary assessment of surf-zone and estuarine line-fish species of the Dwesa-Cwebe Marine Protected Area.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Recorded in the East-region non-kelp surf-zone (7 individuals, 0.66%). Kelp neither measured nor mentioned. Level-0 observed_alternative on the habitat route. No diet data, trophic route unassessed.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","T","Buxton and Clarke (1989) - The growth of Cymatoceps nasutus with comments on diet and reproduction.pdf","East","High",0,,"non_kelp","outside","not_applicable","both","not_applicable","no","Buxton and Clarke report their own gut-content analysis of 49 C. nasutus between 86 and 954 mm FL, sampled between East London and Knysna from 1980 to 1984 (E02, E04). Thirty-one prey taxa are recorded and every one is an animal: brachyuran crabs (Plagusia chabrus dominant), cephalopods (Octopus sp.",,"agent:opus:rfbf-v7.1"
2,"Black musselcracker","Cymatoceps nasutus","T","Steyn et al. (2021) - Changes in foodweb structure and energy flow in kelp ecosystems on the southwest coast of South Africa following invasion of Jasus lalandii.pdf","West","Low",0,,"non_kelp","not_applicable","not_applicable","unspecified","not_applicable","no","Poenskop is inferred to feed opportunistically on rock lobster, a non-kelp resource, giving an observed-alternative trophic record (level 0). No kelp or kelp-food-web ingestion is shown.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Attwood et al. (2011) - Bycatch in South Africa's inshore trawl fishery as determined from observer records.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Caught on the deep soft-bottom Agulhas Bank grounds (discard samples), east of and below the kelp zone. Non-kelp habitat occurrence = level-0 observed_alternative (habitat). Diet not examined; trophic route unassessed.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Attwood et al. (2011) - Bycatch in South Africa’s inshore trawl fishery.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","yes","The blacktail appears only in the discard composition (Table 5, 0.02% by weight), documenting that it was caught on the inshore trawl grounds at 80-110 m east of the kelp limit and so occupied non-kelp soft-bottom habitat. Coded to the frame species Diplodus capensis, whose search names include Dipl",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Attwood et al. (2013) - the Proceedings of the 4th Linefish symposium.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Diplodus capensis recorded as a growing juvenile in the King's Beach sandy surf-zone nursery (East); kelp is never mentioned, a level-0 habitat observed alternative (non-kelp sandy surf-zone).",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Attwood et al. (2016) - Seasonally and spatially referenced estimates of recreational shore-angling effort, catch composition, catch rates and total catch in the Goukamma Marine Protected Area, South Africa.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Blacktail was the dominant shore-angling catch (716 fish, 57.3%) in the Goukamma MPA on the south coast within the Agulhas marine bioregion, east of the Ecklonia maxima kelp range. The MPA comprises rocky, mixed and sandy shore and estuarine habitats with no kelp. SIMPER/CPUE analysis places highest",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Bailey and James (2013) - Fish sampling in the marine-dominated Kariega Estuary, South Africa, using a demersal otter trawl, day night effects.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","A single Diplodus capensis (listed as Diplodus sargus capensis, the blacktail) is caught in the soft-sediment channel of an Eastern Cape estuary outside the kelp range (Table 1), a documented observation of an in-scope species using a non-kelp habitat, coded level-0 observed_alternative on the habit",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Beckley (1983) - The ichthyofauna associated with Zostera capensis Setchell in the Swartkops estuary, South Africa.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Juvenile Diplodus capensis (as 'Diplodus sargus') were caught in Zostera seagrass beds and the bare channel of an East-coast estuary well beyond the kelp limit, constituting 6,5% of the Zostera catch with spring/summer recruitment. This documents an in-scope species occupying a non-kelp habitat at t",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Beckley (1984) - The ichthyofauna of the sunday estuary South Africa with particular reference to the juvenile marine component.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Juvenile blacktail caught in the lower reaches of the Sundays Estuary, a non-kelp habitat in the East region. The species is listed under the 1984 name Diplodus sargus, which the species frame maps to the accepted Diplodus capensis. Level-0 observed_alternative on the habitat route. No kelp present ",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Beckley (1984) - The ichthyofauna of the Sundays Estuary, South Africa, with particular reference to the juvenile marine component.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","yes","Juvenile blacktail occupied the lower reaches of the Sundays Estuary (n=197, 11-107 mm, 11 months), a non-kelp estuarine habitat in the East region. Level-0 observed_alternative habitat record. The table names the nominate Diplodus sargus; regional context indicates the frame species Diplodus capens",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Beckley (1985) - Tidal exchange of ichthyoplankton in the Swartkops estuary mouth, South Africa.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Juvenile blacktail (Diplodus sargus = Diplodus capensis in South African usage, confirmed by the common name blacktail) are among the most frequently captured sparids in the Swartkops estuary mouth (East coast, non-kelp habitat). No kelp relationship is examined. Level-0 observed_alternative on the ",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Beckley and Buxton (1989) - UNDERWATER OBSERVATIONS OF REEF FISH IN AND AROUND ALGOA BAY, SOUTH AFRICA.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","Blacktail (Diplodus sargus capensis = Diplodus capensis) observed as an abundant schooling species on Algoa Bay non-kelp rocky reef (~79% of dives), with juveniles also recorded. Non-kelp habitat occupancy East of the kelp range is a level-0 observed_alternative on the habitat route. Discussion note",,"agent:opus:rfbf-v7.1"
