"paper_table_order","paper_common_name","frame_id","record_id","source_id","species","route","region","rung","level_source","specificity","life_stage","unit_of_inference","t_pathway","t_config","h_usemode","h_config","spatial_scale","temporal_scale","review_required","reasoning"
2,"Black musselcracker","S0566","R21","De Vos et al. (2014) - Optimal BRUVs survey design for reef fish monitoring in the Stilbaai Marine Protected Area.pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","unspecified","site","not_applicable","not_applicable","non-kelp","not_applicable","Geelkrans no-take zone (11.3 km²) of the Stilbaai MPA; 29 BRUVs sites; 5–41 m depth","Single BRUVs survey over six sampling days, c. 2013","no","Recorded at 4 of 29 BRUVs sites on non-kelp sandstone reef at Stilbaai, east of the kelp limit (listed as black musselcracker, i.e. poenskop). No kelp present or measured; a level-0 observed_alternative on the habitat route. Feeding guild is secondary; trophic route unassessed."
2,"Black musselcracker","S0366","R27","Dicken et al. (2012) - Long-term catch and effort trends in Eastern Cape Angling Week competitions.pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","Eastern Cape shore, Port Alfred to Plettenberg Bay (~182 km sandy beach, 128 km rocky shore)","Angling Week competitions (one summer week per year), 1999-2010","no","Eastern Cape shore fishery east of the kelp limit; Table 1 records Cymatoceps nasutus caught in non-kelp habitat (78 fish, mostly immature). Level-0 observed_alternative on the habitat route. Trophic route unassessed (no diet data)."
2,"Black musselcracker","S0284","R04","Dunlop & Mann (2013)-An assessment of participation catch and effort in the offshore boat based line fishery in KZN.pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","KZN coast, offshore boat-based linefishery","October 2008 – September 2009","no","East-region KZN catch survey; no kelp. Poenskop/black musselcracker (reef sparid) retained across sectors and highlighted as an important recreational catch component by weight, documenting occupation of non-kelp KZN reef habitat. Level-0 observed_alternative, habitat route."
2,"Black musselcracker","S0735","R28","Dunlop and Mann (2012) - An assessment of participation, catch and effort in the KwaZulu-Natal shore-based marine linefishery, with comments on management effectiveness.pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","KZN coast (~570 km), 15 EKZNW zones","1 Feb 2009-31 Jan 2010","no","Cymatoceps nasutus (poenskop) was recorded (1 caught) in the KZN (East) non-kelp shore fishery. A single documented capture records occurrence of an in-scope species in non-kelp east-coast habitat = level-0 observed_alternative (habitat route). No diet or kelp data."
2,"Black musselcracker","S0100","R08","Fennessy et al. (2003) - An assessment of the recreational and commercial skiboat fishery in the Transkei.pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Transkei coast, Eastern Cape, South Africa; east of the Ecklonia maxima kelp limit.","March 1997-April 1999.","no","Poenskop was retained in the Transkei reef fishery in both regions, east of the kelp limit; no kelp mentioned. Documented non-kelp reef occurrence. Level-0 observed_alternative, habitat route; trophic route unassessed (diet appears only via a Buxton & Clarke 1989 citation lead)."
2,"Black musselcracker","S0474","R09","Gonzalez (2024) - Baited remote underwater video surveys report, Stilbaai Marine Protected Area (2013-2016).pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Stilbaai MPA (~20 km2), warm-temperate south coast of the Western Cape, east of Cape Agulhas/De Hoop and beyond the eastern limit of Ecklonia maxima; reef, rocky and sand sites","2013-2016 (57 BRUV deployments)","no","Cymatoceps nasutus was recorded by baited remote underwater video in the Stilbaai MPA (Table 3; present in 2013, 2015 per Table 4). Stilbaai lies on the warm-temperate south coast east of Cape Agulhas/De Hoop, beyond the eastern range limit of Ecklonia maxima, and the report explicitly states that the survey habitats were reef, rocky and sand and that kelp was not present in the dataset (Section 2.1, 'the data that was given to use did not include kelp'). The observation is therefore of the species occupying a non-kelp habitat at the sampled place, time and (unspecified) life stage, coding as a level-0 observed alternative on the habitat route. No kelp co-occurrence, kelp-structure action, availability comparison, or demographic endpoint is measured. The trophic route is unassessed: the survey used sardine bait and recorded no natural diet, so no trophic observation exists."
2,"Black musselcracker","S0331","R04","Götz et al. (2008) - Selected fishery and population parameters of eight shore-angling species in the Tsitsikamma National Park no-take marine reserve.pdf","Cymatoceps nasutus","H","East",0,"ai","High","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","~5 km research fishing area, western section of the 320 km² Tsitsikamma National Park MPA","February 1998–December 2005; 43 field trips, 184 days","no","Black musselcracker (=Poenskop) caught in the TNP shore-angling survey (Table 1, n=461) at a non-kelp rocky-reef site on the Eastern Cape coast. Occurrence documented; no diet data and no kelp structural action. Level-0 observed_alternative on the habitat route. Trophic route unassessed."
2,"Black musselcracker","S0522","R30","Gotz et al. (2009) - Effects of fishing on a temperate reef community in South Africa 1, ichthyofauna.pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Goukamma MPA and adjacent exploited area, south-east coast of South Africa; site-level reef counts","2000-2004 (angling); summer 2001-2004 (UVC)","no","Black musselcracker (poenskop) was recorded by angling and UVC at Goukamma rocky-reef sites in the East region, occupying non-kelp rocky reef without kelp measured or mentioned: Level 0 observed alternative on the habitat route."
2,"Black musselcracker","S0113","R30","Götz et al. (2009) - fishing on a temperate reef community in South Africa 1- ichthyofauna.pdf","Cymatoceps nasutus","H","East",0,"ai","Low","unspecified","site","not_applicable","not_applicable","non-kelp","not_applicable","Goukamma MPA (40 km2) and immediately adjacent exploited area; ~150 km2 study area over 27 km of coastline, to 5 km offshore; warm-temperate south-east coast of South Africa","2000-2004; standardised angling across seasons, UVC restricted to summer","no","Cymatoceps nasutus (poenskop / black musselcracker) was recorded on warm-temperate rocky reef at the Goukamma MPA study area (south-east coast, near Knysna), which lies east of the Cape Agulhas kelp limit and outside the Ecklonia maxima range. The survey (standardised angling and/or UVC over rocky substrate) documents the species occupying a non-kelp reef habitat (standardised angling n=1; UVC n=1). This is a documented observation of an in-scope species occupying a non-kelp habitat at the sampled place, time and life stage, which is a level-0 habitat observed_alternative even though kelp is neither measured nor mentioned. No kelp co-occurrence, structural use, selection, contribution or dependence is assessed for this species; diet is not measured in this paper (the companion part-2 paper covers benthic invertebrates and algae)."
2,"Black musselcracker","S0114","R25","Götz et al. (2014) - An exploratory investigation of the fish communities associated with reefs on the central Agulhas Bank, South Africa.pdf","Cymatoceps nasutus","H","East",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","central Agulhas Bank reefs, ~1-110 km offshore, 8-100 m depth","2008-2010 (five two-week trips)","no","Caught (n=1) over the non-kelp offshore Agulhas Bank (East, beyond the eastern kelp limit; Table 2). Level-0 observed_alternative on the habitat route. Kelp not present/measured; baited-gear capture is not diet evidence, so no trophic record."
2,"Black musselcracker","S0432","R15","Griffiths (2000) - Long-term trends in catch and effort of commercial linefish off South Africa's Cape Province.pdf","Cymatoceps nasutus","H","East",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Southern Cape reef complexes (De Hoop, Vlak Bank, Cape Agulhas) at the eastern kelp limit","Fishery-independent surveys 1931-1933 and 1987-1993","no","Fishery-independent survey documents poenskop (Cymatoceps nasutus) on Southern Cape reef complexes (eastern kelp limit), in low numbers. Non-kelp reef habitat occurrence; kelp not measured or mentioned. Level-0 observed_alternative, habitat route, region East, Low specificity (very few individuals)."
2,"Black musselcracker","S0130","R20","Hanekom et al. (1997) - Shore-angling catches in the Tsitsikamma National Park, 1989-1995.pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Tsitsikamma National Park, warm-temperate south coast of South Africa","1989-1991 (scientific fishing); 1991-1995 (catch cards)","no","Poenskop recorded in scientific fishing on the TNP non-kelp coast east of the kelp limit: level 0 observed_alternative, habitat route. Trophic route unassessed."
2,"Black musselcracker","S0137","R12","Hecht and Tilney (1989) - The Port Alfred fishery.pdf","Cymatoceps nasutus","H","East",0,"ai","Low","unspecified","site","not_applicable","not_applicable","non-kelp","not_applicable","Port Alfred–Kenton-on-Sea fishing grounds, inshore reefs; east coast beyond the kelp limit.","Historically a principal species 1943; catch composition 1980–1987.","no","Poenskop is documented as a caught reef sparid of the east-coast Port Alfred fishery, historically a principal species; observed in a non-kelp reef habitat with no kelp link, giving a level-0 observed_alternative habitat record."
2,"Black musselcracker","S0418","R14","Heyns-Veale et al. (2019) - Community-wide effects of protection reveal insights into marine protected area effectiveness for reef fish.pdf","Cymatoceps nasutus","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Pondoland MPA and adjacent fished site; reef seabed, 10-60 m depth","Stereo-BRUVs sampling trips Jan 2014 and May 2015 (Table 1)","no","Poenskop recorded on non-kelp reef via stereo-BRUVs at Pondoland (subtropical, far east of the kelp limit); kelp not measured or mentioned. Level-0 observed_alternative on the habitat route. Trophic route unassessed. Region 'East'."
